VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w
1089, 10,  0.9367,  18.3175,  0.0492,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1090, 6,  1.0105,  17.9846, -0.0461,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1091, 7,  0.8939,  17.8591,  0.4247,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1092, 7,  0.8939,  17.8591,  0.4247,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1093, 11,  0.7975,  18.1743,  0.4895,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1094, 10,  0.9367,  18.3175,  0.0492,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1095, 8,  1.0142,  17.5577,  0.3582,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1096, 7,  0.8939,  17.8591,  0.4247,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1097, 6,  1.0105,  17.9846, -0.0461,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1098, 8,  1.0142,  17.5577,  0.3582,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1099, 9,  1.1428,  17.6741, -0.1334,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1100, 21,  1.2993,  17.4038, -0.2021,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1101, 21,  1.2993,  17.4038, -0.2021,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1102, 23,  1.1417,  17.3088,  0.3046,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1103, 8,  1.0142,  17.5577,  0.3582,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1104, 6,  1.0105,  17.9846, -0.0461,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1105, 9,  1.1428,  17.6741, -0.1334,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1106, 8,  1.0142,  17.5577,  0.3582,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1107, 9,  1.1428,  17.6741, -0.1334,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1108, 20,  1.058,  17.803, -0.6072,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1109, 22,  1.2262,  17.5052, -0.7347,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1110, 22,  1.2262,  17.5052, -0.7347,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1111, 21,  1.2993,  17.4038, -0.2021,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1112, 9,  1.1428,  17.6741, -0.1334,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1113, 12,  0.9339,  17.582, -1.1501,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1114, 22,  1.2262,  17.5052, -0.7347,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1115, 20,  1.058,  17.803, -0.6072,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1116, 1136, -1.70530E-13,  19.0343, -1.0016,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1117, 480, -0.3718,  19.0218, -0.9019,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1118, 456, -0.3566,  18.6425, -0.9458,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1119, 456, -0.3566,  18.6425, -0.9458,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1120, 1137, -1.70530E-13,  18.6874, -1.0333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1121, 1136, -1.70530E-13,  19.0343, -1.0016,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1122, 456, -0.3566,  18.6425, -0.9458,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1123, 480, -0.3718,  19.0218, -0.9019,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1124, 479, -0.6929,  18.945, -0.6219,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1125, 479, -0.6929,  18.945, -0.6219,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1126, 459, -0.6931,  18.5473, -0.7219,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1127, 456, -0.3566,  18.6425, -0.9458,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1128, 1137, -1.70530E-13,  18.6874, -1.0333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1129, 456, -0.3566,  18.6425, -0.9458,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1130, 457, -0.3638,  18.298, -1.0338,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1131, 456, -0.3566,  18.6425, -0.9458,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1132, 459, -0.6931,  18.5473, -0.7219,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1133, 458, -0.7019,  18.2206, -0.7941,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1134, 458, -0.7019,  18.2206, -0.7941,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1135, 457, -0.3638,  18.298, -1.0338,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1136, 456, -0.3566,  18.6425, -0.9458,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1137, 457, -0.3638,  18.298, -1.0338,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1138, 15, -1.70530E-13,  18.3237, -1.1519,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1139, 1137, -1.70530E-13,  18.6874, -1.0333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1140, 15, -1.70530E-13,  18.3237, -1.1519,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1141, 457, -0.3638,  18.298, -1.0338,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1142, 460, -0.4047,  17.946, -1.1705,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1143, 457, -0.3638,  18.298, -1.0338,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1144, 458, -0.7019,  18.2206, -0.7941,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1145, 461, -0.7858,  17.8795, -0.9491,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1146, 461, -0.7858,  17.8795, -0.9491,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1147, 460, -0.4047,  17.946, -1.1705,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1148, 457, -0.3638,  18.298, -1.0338,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1149, 461, -0.7858,  17.8795, -0.9491,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1150, 458, -0.7019,  18.2206, -0.7941,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1151, 470, -0.9527,  18.1288, -0.5048,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1152, 470, -0.9527,  18.1288, -0.5048,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1153, 458, -0.7019,  18.2206, -0.7941,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1154, 459, -0.6931,  18.5473, -0.7219,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1155, 459, -0.6931,  18.5473, -0.7219,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1156, 479, -0.6929,  18.945, -0.6219,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1157, 478, -0.883,  18.7983, -0.303,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1158, 478, -0.883,  18.7983, -0.303,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1159, 471, -0.9291,  18.4433, -0.4018,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1160, 459, -0.6931,  18.5473, -0.7219,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1161, 459, -0.6931,  18.5473, -0.7219,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1162, 471, -0.9291,  18.4433, -0.4018,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1163, 470, -0.9527,  18.1288, -0.5048,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1164, 470, -0.9527,  18.1288, -0.5048,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1165, 472, -1.058,  17.803, -0.6072,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1166, 461, -0.7858,  17.8795, -0.9491,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1167, 463, -1.1428,  17.6741, -0.1334,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1168, 472, -1.058,  17.803, -0.6072,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1169, 470, -0.9527,  18.1288, -0.5048,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1170, 470, -0.9527,  18.1288, -0.5048,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1171, 462, -1.0105,  17.9846, -0.0461,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1172, 463, -1.1428,  17.6741, -0.1334,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1173, 462, -1.0105,  17.9846, -0.0461,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1174, 470, -0.9527,  18.1288, -0.5048,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1175, 471, -0.9291,  18.4433, -0.4018,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1176, 469, -0.9339,  17.582, -1.1501,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1177, 461, -0.7858,  17.8795, -0.9491,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1178, 472, -1.058,  17.803, -0.6072,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1179, 461, -0.7858,  17.8795, -0.9491,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1180, 469, -0.9339,  17.582, -1.1501,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1181, 468, -0.5005,  17.6528, -1.4183,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1182, 1068, -0.1017,  20.31,  0.0038,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1183, 1070, -0.1685,  20.3099,  0.0974,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1184, 1069, -0.1721,  20.5745,  0.0986,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1185, 1057, -0.1081,  20.2327, -0.0065,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1186, 1058, -0.1095,  20.2971, -0.007,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1187, 1129, -1.70530E-13,  20.2993, -0.0461,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1188, 1055, -0.1802,  20.2325,  0.0945,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1189, 1056, -0.1813,  20.297,  0.0935,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1190, 1058, -0.1095,  20.2971, -0.007,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1191, 1058, -0.1095,  20.2971, -0.007,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1192, 1057, -0.1081,  20.2327, -0.0065,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1193, 1055, -0.1802,  20.2325,  0.0945,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1194, 1129, -1.70530E-13,  20.2993, -0.0461,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1195, 1006, -1.70530E-13,  20.2349, -0.0457,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1196, 1057, -0.1081,  20.2327, -0.0065,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1197, 1004,  0.1081,  20.2327, -0.0065,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1198, 1138, -1.70530E-13,  20.2349, -0.0457,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1199, 1005, -1.70530E-13,  20.2993, -0.0461,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1200, 1056, -0.1813,  20.297,  0.0935,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1201, 1055, -0.1802,  20.2325,  0.0945,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1202, 1053, -0.1793,  20.2346,  0.2185,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1203, 1070, -0.1685,  20.3099,  0.0974,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1204, 1056, -0.1813,  20.297,  0.0935,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1205, 1054, -0.1804,  20.2991,  0.2169,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1206, 1053, -0.1793,  20.2346,  0.2185,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1207, 1054, -0.1804,  20.2991,  0.2169,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1208, 1056, -0.1813,  20.297,  0.0935,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1209, 1054, -0.1804,  20.2991,  0.2169,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1210, 1072, -0.1677,  20.3118,  0.2124,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1211, 1070, -0.1685,  20.3099,  0.0974,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1212, 1070, -0.1685,  20.3099,  0.0974,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1213, 1072, -0.1677,  20.3118,  0.2124,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1214, 1071, -0.1713,  20.5761,  0.2099,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1215, 1071, -0.1713,  20.5761,  0.2099,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1216, 1069, -0.1721,  20.5745,  0.0986,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1217, 1070, -0.1685,  20.3099,  0.0974,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1218, 1061, -0.1888,  20.585,  0.0932,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1219, 1069, -0.1721,  20.5745,  0.0986,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1220, 1071, -0.1713,  20.5761,  0.2099,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1221, 1069, -0.1721,  20.5745,  0.0986,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1222, 1061, -0.1888,  20.585,  0.0932,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1223, 1059, -0.1179,  20.5851, -0.006,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1224, 1060, -0.118,  20.6484, -0.0047,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1225, 1059, -0.1179,  20.5851, -0.006,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1226, 1061, -0.1888,  20.585,  0.0932,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1227, 1059, -0.1179,  20.5851, -0.006,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1228, 1060, -0.118,  20.6484, -0.0047,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1229, 1132, -1.70530E-13,  20.6503, -0.0427,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1230, 1071, -0.1713,  20.5761,  0.2099,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1231, 1063, -0.1879,  20.5867,  0.2152,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1232, 1061, -0.1888,  20.585,  0.0932,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1233, 1062, -0.1878,  20.6483,  0.0929,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1234, 1061, -0.1888,  20.585,  0.0932,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1235, 1063, -0.1879,  20.5867,  0.2152,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1236, 1061, -0.1888,  20.585,  0.0932,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1237, 1062, -0.1878,  20.6483,  0.0929,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1238, 1060, -0.118,  20.6484, -0.0047,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1239, 1063, -0.1879,  20.5867,  0.2152,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1240, 1071, -0.1713,  20.5761,  0.2099,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1241, 1073, -0.1052,  20.5788,  0.2994,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1242, 1073, -0.1052,  20.5788,  0.2994,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1243, 1071, -0.1713,  20.5761,  0.2099,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1244, 1072, -0.1677,  20.3118,  0.2124,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1245, 1052, -0.1071,  20.3024,  0.3163,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1246, 1074, -0.0994,  20.3149,  0.3049,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1247, 1072, -0.1677,  20.3118,  0.2124,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1248, 1072, -0.1677,  20.3118,  0.2124,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1249, 1054, -0.1804,  20.2991,  0.2169,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1250, 1052, -0.1071,  20.3024,  0.3163,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1251, 1072, -0.1677,  20.3118,  0.2124,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1252, 1074, -0.0994,  20.3149,  0.3049,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1253, 1073, -0.1052,  20.5788,  0.2994,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1254, 1051, -0.1057,  20.238,  0.3183,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1255, 1052, -0.1071,  20.3024,  0.3163,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1256, 1054, -0.1804,  20.2991,  0.2169,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1257, 1054, -0.1804,  20.2991,  0.2169,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1258, 1053, -0.1793,  20.2346,  0.2185,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1259, 1051, -0.1057,  20.238,  0.3183,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1260, 1052, -0.1071,  20.3024,  0.3163,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1261, 1051, -0.1057,  20.238,  0.3183,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1262, 995, -1.70530E-13,  20.2414,  0.3557,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1263, 1074, -0.0994,  20.3149,  0.3049,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1264, 1029, -1.70530E-13,  20.3181,  0.3395,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1265, 1139, -1.70530E-13,  20.5816,  0.333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1266, 1139, -1.70530E-13,  20.5816,  0.333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1267, 1073, -0.1052,  20.5788,  0.2994,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1268, 1074, -0.0994,  20.3149,  0.3049,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1269, 1065, -0.1155,  20.5897,  0.3132,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1270, 1073, -0.1052,  20.5788,  0.2994,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1271, 1139, -1.70530E-13,  20.5816,  0.333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1272, 1073, -0.1052,  20.5788,  0.2994,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1273, 1065, -0.1155,  20.5897,  0.3132,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1274, 1063, -0.1879,  20.5867,  0.2152,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1275, 1064, -0.1869,  20.6501,  0.213,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1276, 1063, -0.1879,  20.5867,  0.2152,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1277, 1065, -0.1155,  20.5897,  0.3132,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1278, 1063, -0.1879,  20.5867,  0.2152,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1279, 1064, -0.1869,  20.6501,  0.213,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1280, 1062, -0.1878,  20.6483,  0.0929,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1281, 1139, -1.70530E-13,  20.5816,  0.333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1282, 1017, -1.70530E-13,  20.5927,  0.35,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1283, 1065, -0.1155,  20.5897,  0.3132,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1284, 1066, -0.1156,  20.653,  0.3095,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1285, 1065, -0.1155,  20.5897,  0.3132,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1286, 1017, -1.70530E-13,  20.5927,  0.35,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1287, 1065, -0.1155,  20.5897,  0.3132,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1288, 1066, -0.1156,  20.653,  0.3095,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1289, 1064, -0.1869,  20.6501,  0.213,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1290, 1015,  0.1155,  20.5897,  0.3132,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1291, 1140, -1.70530E-13,  20.5927,  0.35,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1292, 1030, -1.70530E-13,  20.5816,  0.333,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1293, 1017, -1.70530E-13,  20.5927,  0.35,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1294, 1018, -1.70530E-13,  20.656,  0.3457,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1295, 1066, -0.1156,  20.653,  0.3095,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1296, 1140, -1.70530E-13,  20.5927,  0.35,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1297, 1015,  0.1155,  20.5897,  0.3132,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1298, 1016,  0.1156,  20.653,  0.3095,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1299, 1016,  0.1156,  20.653,  0.3095,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1300, 1141, -1.70530E-13,  20.656,  0.3457,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1301, 1140, -1.70530E-13,  20.5927,  0.35,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1302, 1014,  0.1869,  20.6501,  0.213,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1303, 1016,  0.1156,  20.653,  0.3095,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1304, 1015,  0.1155,  20.5897,  0.3132,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1305, 507, -0.9023,  18.8018, -0.3078,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1306, 508, -1.0053,  18.6769, -0.3543,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1307, 511, -0.7976,  18.797, -0.7356,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1308, 508, -1.0053,  18.6769, -0.3543,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1309, 507, -0.9023,  18.8018, -0.3078,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1310, 506, -0.8943,  18.644,  0.1389,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1311, 506, -0.8943,  18.644,  0.1389,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1312, 509, -0.9991,  18.5367,  0.1271,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1313, 508, -1.0053,  18.6769, -0.3543,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1314, 509, -0.9991,  18.5367,  0.1271,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1315, 506, -0.8943,  18.644,  0.1389,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1316, 515, -0.786,  18.5008,  0.5552,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1317, 515, -0.786,  18.5008,  0.5552,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1318, 514, -0.845,  18.4029,  0.5602,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1319, 509, -0.9991,  18.5367,  0.1271,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1320, 514, -0.845,  18.4029,  0.5602,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1321, 515, -0.786,  18.5008,  0.5552,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1322, 776, -0.7615,  18.3537,  0.7043,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1323, 61,  0.9991,  18.5367,  0.1271,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1324, 71,  0.845,  18.4029,  0.5602,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1325, 70,  0.786,  18.5008,  0.5552,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1326, 70,  0.786,  18.5008,  0.5552,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1327, 60,  0.8943,  18.644,  0.1389,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1328, 61,  0.9991,  18.5367,  0.1271,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1329, 70,  0.786,  18.5008,  0.5552,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1330, 71,  0.845,  18.4029,  0.5602,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1331, 360,  0.7615,  18.3537,  0.7043,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1332, 787, -0.7407,  19.6558,  0.5391,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1333, 807, -0.8002,  19.648,  0.4011,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
1334, 792, -0.832,  19.6792,  0.4063,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
