VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w
7338, 3380, -3.82953,  4.53281,  0.44781,  0.30,  0.70,  0.00,  0.00, 20, 23, 23, 23
7339, 3304, -3.06613,  4.53819,  1.28809,  0.10,  0.90,  0.00,  0.00, 20, 23, 23, 23
7340, 3408, -3.19193,  4.0065,  1.23352,  0.10,  0.90,  0.00,  0.00, 20, 23, 23, 23
7341, 3407, -2.39945,  4.11738,  1.71036,  0.05,  0.95,  0.00,  0.00, 22, 23, 23, 23
7342, 3408, -3.19193,  4.0065,  1.23352,  0.10,  0.90,  0.00,  0.00, 20, 23, 23, 23
7343, 3304, -3.06613,  4.53819,  1.28809,  0.10,  0.90,  0.00,  0.00, 20, 23, 23, 23
7344, 3304, -3.06613,  4.53819,  1.28809,  0.10,  0.90,  0.00,  0.00, 20, 23, 23, 23
7345, 3380, -3.82953,  4.53281,  0.44781,  0.30,  0.70,  0.00,  0.00, 20, 23, 23, 23
7346, 3377, -3.60262,  5.32435,  0.51541,  0.285,  0.05,  0.665,  0.00, 20, 22, 23, 23
7347, 3377, -3.60262,  5.32435,  0.51541,  0.285,  0.05,  0.665,  0.00, 20, 22, 23, 23
7348, 3380, -3.82953,  4.53281,  0.44781,  0.30,  0.70,  0.00,  0.00, 20, 23, 23, 23
7349, 3379, -4.44075,  4.5252, -0.43833,  0.50,  0.50,  0.00,  0.00, 20, 23, 23, 23
7350, 3379, -4.44075,  4.5252, -0.43833,  0.50,  0.50,  0.00,  0.00, 20, 23, 23, 23
7351, 3378, -4.11574,  5.29603, -0.33418,  0.475,  0.05,  0.475,  0.00, 20, 22, 23, 23
7352, 3377, -3.60262,  5.32435,  0.51541,  0.285,  0.05,  0.665,  0.00, 20, 22, 23, 23
7353, 3386, -4.28784,  4.63436, -1.38137,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7354, 3375, -3.95601,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7355, 3378, -4.11574,  5.29603, -0.33418,  0.475,  0.05,  0.475,  0.00, 20, 22, 23, 23
7356, 3378, -4.11574,  5.29603, -0.33418,  0.475,  0.05,  0.475,  0.00, 20, 22, 23, 23
7357, 3379, -4.44075,  4.5252, -0.43833,  0.50,  0.50,  0.00,  0.00, 20, 23, 23, 23
7358, 3386, -4.28784,  4.63436, -1.38137,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7359, 3385, -3.79301,  6.08698, -0.18448,  0.475,  0.05,  0.475,  0.00, 20, 22, 23, 23
7360, 3378, -4.11574,  5.29603, -0.33418,  0.475,  0.05,  0.475,  0.00, 20, 22, 23, 23
7361, 3375, -3.95601,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7362, 3380, -3.82953,  4.53281,  0.44781,  0.30,  0.70,  0.00,  0.00, 20, 23, 23, 23
7363, 3409, -3.92365,  4.18846,  0.41464,  0.30,  0.70,  0.00,  0.00, 20, 23, 23, 23
7364, 3379, -4.44075,  4.5252, -0.43833,  0.50,  0.50,  0.00,  0.00, 20, 23, 23, 23
7365, 3408, -3.19193,  4.0065,  1.23352,  0.10,  0.90,  0.00,  0.00, 20, 23, 23, 23
7366, 3409, -3.92365,  4.18846,  0.41464,  0.30,  0.70,  0.00,  0.00, 20, 23, 23, 23
7367, 3380, -3.82953,  4.53281,  0.44781,  0.30,  0.70,  0.00,  0.00, 20, 23, 23, 23
7368, 3305, -3.56068,  4.60999, -2.02066,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7369, 3306, -3.28257,  5.35424, -1.80154,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7370, 3375, -3.95601,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7371, 3375, -3.95601,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7372, 3386, -4.28784,  4.63436, -1.38137,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7373, 3305, -3.56068,  4.60999, -2.02066,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7374, 3375, -3.95601,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7375, 3376, -3.65505,  6.08435, -0.96766,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7376, 3385, -3.79301,  6.08698, -0.18448,  0.475,  0.05,  0.475,  0.00, 20, 22, 23, 23
7377, 3376, -3.65505,  6.08435, -0.96766,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7378, 3375, -3.95601,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7379, 3306, -3.28257,  5.35424, -1.80154,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7380, 3305, -3.56068,  4.60999, -2.02066,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7381, 3308, -2.5817,  4.85842, -2.26253,  0.90,  0.10,  0.00,  0.00, 20, 23, 23, 23
7382, 3307, -2.39321,  5.33461, -2.11301,  0.05,  0.855,  0.095,  0.00, 18, 20, 23, 23
7383, 3307, -2.39321,  5.33461, -2.11301,  0.05,  0.855,  0.095,  0.00, 18, 20, 23, 23
7384, 3306, -3.28257,  5.35424, -1.80154,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7385, 3305, -3.56068,  4.60999, -2.02066,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7386, 3306, -3.28257,  5.35424, -1.80154,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7387, 3364, -2.97136,  6.08581, -1.55538,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7388, 3376, -3.65505,  6.08435, -0.96766,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7389, 3306, -3.28257,  5.35424, -1.80154,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7390, 3307, -2.39321,  5.33461, -2.11301,  0.05,  0.855,  0.095,  0.00, 18, 20, 23, 23
7391, 3365, -2.16298,  6.08793, -1.90424,  0.10,  0.81,  0.09,  0.00, 18, 20, 23, 23
7392, 3365, -2.16298,  6.08793, -1.90424,  0.10,  0.81,  0.09,  0.00, 18, 20, 23, 23
7393, 3364, -2.97136,  6.08581, -1.55538,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7394, 3306, -3.28257,  5.35424, -1.80154,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7395, 3385, -3.79301,  6.08698, -0.18448,  0.475,  0.05,  0.475,  0.00, 20, 22, 23, 23
7396, 3376, -3.65505,  6.08435, -0.96766,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7397, 3411, -3.3607,  6.6529, -0.81107,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7398, 3376, -3.65505,  6.08435, -0.96766,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7399, 3364, -2.97136,  6.08581, -1.55538,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7400, 3368, -2.76251,  6.65392, -1.39256,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7401, 3368, -2.76251,  6.65392, -1.39256,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7402, 3411, -3.3607,  6.6529, -0.81107,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7403, 3376, -3.65505,  6.08435, -0.96766,  0.65,  0.35,  0.00,  0.00, 20, 23, 23, 23
7404, 3367, -1.99123,  6.65586, -1.75604,  0.10,  0.81,  0.09,  0.00, 18, 20, 23, 23
7405, 3368, -2.76251,  6.65392, -1.39256,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7406, 3364, -2.97136,  6.08581, -1.55538,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7407, 3364, -2.97136,  6.08581, -1.55538,  0.80,  0.20,  0.00,  0.00, 20, 23, 23, 23
7408, 3365, -2.16298,  6.08793, -1.90424,  0.10,  0.81,  0.09,  0.00, 18, 20, 23, 23
7409, 3367, -1.99123,  6.65586, -1.75604,  0.10,  0.81,  0.09,  0.00, 18, 20, 23, 23
7410, 4418,  1.45785,  9.19012,  2.46766,  0.60,  0.40,  0.00,  0.00, 16, 17, 17, 17
7411, 4421,  1.33678,  9.17888,  2.3985,  0.60,  0.40,  0.00,  0.00, 16, 17, 17, 17
7412, 4420,  1.33689,  9.64173,  2.31451,  0.65,  0.35,  0.00,  0.00, 16, 17, 17, 17
7413, 1003, -1.3487,  4.8636, -0.8519,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7414, 1012, -1.3722,  4.4301, -1.0239,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7415, 1014, -1.7534,  4.5305, -1.2388,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7416, 1014, -1.7534,  4.5305, -1.2388,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7417, 1005, -1.8477,  4.9541, -1.1088,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7418, 1003, -1.3487,  4.8636, -0.8519,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7419, 1012, -1.3722,  4.4301, -1.0239,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7420, 1003, -1.3487,  4.8636, -0.8519,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7421, 1004, -1.1787,  4.7938, -0.3787,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7422, 1005, -1.8477,  4.9541, -1.1088,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7423, 1014, -1.7534,  4.5305, -1.2388,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7424, 1021, -2.2108,  4.5799, -1.1135,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7425, 1021, -2.2108,  4.5799, -1.1135,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7426, 1011, -2.342,  4.9958, -0.8674,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7427, 1005, -1.8477,  4.9541, -1.1088,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7428, 1021, -2.2108,  4.5799, -1.1135,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7429, 1022, -2.4987,  4.5624, -0.8072,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7430, 1011, -2.342,  4.9958, -0.8674,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7431, 1011, -2.342,  4.9958, -0.8674,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7432, 1022, -2.4987,  4.5624, -0.8072,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7433, 1017, -2.5862,  4.5127, -0.3814,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7434, 1017, -2.5862,  4.5127, -0.3814,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7435, 1008, -2.5291,  4.9693, -0.357,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7436, 1011, -2.342,  4.9958, -0.8674,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7437, 996, -2.17008,  5.6798, -0.80873,  0.90,  0.10,  0.00,  0.00, 1, 4, 4, 4
7438, 1011, -2.342,  4.9958, -0.8674,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7439, 1008, -2.5291,  4.9693, -0.357,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7440, 1008, -2.5291,  4.9693, -0.357,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7441, 1017, -2.5862,  4.5127, -0.3814,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7442, 1016, -2.4992,  4.4413, -0.0195,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7443, 1004, -1.1787,  4.7938, -0.3787,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7444, 1013, -1.2402,  4.3211, -0.5605,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7445, 1012, -1.3722,  4.4301, -1.0239,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7446, 1013, -1.2402,  4.3211, -0.5605,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7447, 1004, -1.1787,  4.7938, -0.3787,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7448, 1006, -1.3649,  4.769,  0.1609,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7449, 957, -1.17315,  5.3965,  0.24811,  0.56046,  0.43954,  0.00,  0.00, 1, 4, 4, 4
7450, 1006, -1.3649,  4.769,  0.1609,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7451, 1004, -1.1787,  4.7938, -0.3787,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7452, 944, -0.7059,  5.6194, -0.36501,  0.65199,  0.34801,  0.00,  0.00, 1, 4, 4, 4
7453, 958, -0.76528,  5.4928,  0.20606,  0.53867,  0.46133,  0.00,  0.00, 1, 4, 4, 4
7454, 957, -1.17315,  5.3965,  0.24811,  0.56046,  0.43954,  0.00,  0.00, 1, 4, 4, 4
7455, 958, -0.76528,  5.4928,  0.20606,  0.53867,  0.46133,  0.00,  0.00, 1, 4, 4, 4
7456, 944, -0.7059,  5.6194, -0.36501,  0.65199,  0.34801,  0.00,  0.00, 1, 4, 4, 4
7457, 945, -0.70676,  5.7875, -0.2355,  0.50,  0.50,  0.00,  0.00, 1, 4, 4, 4
7458, 945, -0.70676,  5.7875, -0.2355,  0.50,  0.50,  0.00,  0.00, 1, 4, 4, 4
7459, 997, -0.81982,  5.986,  0.17613,  0.50,  0.50,  0.00,  0.00, 1, 4, 4, 4
7460, 958, -0.76528,  5.4928,  0.20606,  0.53867,  0.46133,  0.00,  0.00, 1, 4, 4, 4
7461, 1006, -1.3649,  4.769,  0.1609,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7462, 1015, -1.3707,  4.2741, -0.1753,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7463, 1013, -1.2402,  4.3211, -0.5605,  1.00,  0.00,  0.00,  0.00, 1, 1, 1, 1
7464, 2413, -1.58935,  4.0469,  2.00013,  0.05,  0.95,  0.00,  0.00, 22, 23, 23, 23
7465, 2414, -1.23676,  4.4427,  2.16376,  0.15,  0.85,  0.00,  0.00, 22, 23, 23, 23
7466, 2415, -1.34003,  4.0955,  2.30,  0.10,  0.90,  0.00,  0.00, 22, 23, 23, 23
7467, 2411, -1.7734,  4.9494,  1.78128,  0.15,  0.85,  0.00,  0.00, 22, 23, 23, 23
7468, 2414, -1.23676,  4.4427,  2.16376,  0.15,  0.85,  0.00,  0.00, 22, 23, 23, 23
7469, 2413, -1.58935,  4.0469,  2.00013,  0.05,  0.95,  0.00,  0.00, 22, 23, 23, 23
7470, 2413, -1.58935,  4.0469,  2.00013,  0.05,  0.95,  0.00,  0.00, 22, 23, 23, 23
7471, 2412, -2.04463,  4.6537,  1.68394,  0.05,  0.95,  0.00,  0.00, 22, 23, 23, 23
7472, 2411, -1.7734,  4.9494,  1.78128,  0.15,  0.85,  0.00,  0.00, 22, 23, 23, 23
7473, 2619,  1.23728,  4.4427,  2.16376,  0.15,  0.85,  0.00,  0.00, 24, 25, 25, 25
7474, 2620,  1.58987,  4.0469,  2.00013,  0.05,  0.95,  0.00,  0.00, 24, 25, 25, 25
7475, 2622,  1.34055,  4.0955,  2.30,  0.10,  0.90,  0.00,  0.00, 24, 25, 25, 25
7476, 2618,  1.77392,  4.9494,  1.78128,  0.15,  0.85,  0.00,  0.00, 24, 25, 25, 25
7477, 2621,  2.04515,  4.6537,  1.68395,  0.05,  0.95,  0.00,  0.00, 24, 25, 25, 25
7478, 2620,  1.58987,  4.0469,  2.00013,  0.05,  0.95,  0.00,  0.00, 24, 25, 25, 25
7479, 2620,  1.58987,  4.0469,  2.00013,  0.05,  0.95,  0.00,  0.00, 24, 25, 25, 25
7480, 2619,  1.23728,  4.4427,  2.16376,  0.15,  0.85,  0.00,  0.00, 24, 25, 25, 25
7481, 2618,  1.77392,  4.9494,  1.78128,  0.15,  0.85,  0.00,  0.00, 24, 25, 25, 25
7482, 40, -0.4845,  17.4052,  0.1884,  0.41099,  0.58901,  0.00,  0.00, 6, 15, 15, 15
7483, 43, -0.5764,  17.4976,  0.0008,  0.41338,  0.58662,  0.00,  0.00, 6, 15, 15, 15
7484, 42, -0.6106,  17.2751, -0.0225,  0.34818,  0.65182,  0.00,  0.00, 6, 15, 15, 15
7485, 74, -0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7486, 139, -0.4818,  17.877,  0.1815,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7487, 53, -0.5637,  17.7413,  0.0351,  0.50,  0.24266,  0.25734,  0.00, 0, 6, 15, 15
7488, 74, -0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7489, 84, -0.3744,  17.7676,  0.2828,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7490, 139, -0.4818,  17.877,  0.1815,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7491, 74, -0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7492, 47, -0.2274,  17.5419,  0.3824,  0.50,  0.24351,  0.25649,  0.00, 0, 6, 15, 15
7493, 48, -0.2209,  17.6459,  0.4502,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7494, 48, -0.2209,  17.6459,  0.4502,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7495, 84, -0.3744,  17.7676,  0.2828,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7496, 74, -0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7497, 74, -0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7498, 53, -0.5637,  17.7413,  0.0351,  0.50,  0.24266,  0.25734,  0.00, 0, 6, 15, 15
7499, 43, -0.5764,  17.4976,  0.0008,  0.41338,  0.58662,  0.00,  0.00, 6, 15, 15, 15
7500, 45, -0.0033,  17.5748,  0.6166,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7501, 48, -0.2209,  17.6459,  0.4502,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7502, 47, -0.2274,  17.5419,  0.3824,  0.50,  0.24351,  0.25649,  0.00, 0, 6, 15, 15
7503, 107,  0.2274,  17.5419,  0.3824,  0.50,  0.24351,  0.25649,  0.00, 0, 6, 15, 15
7504, 106,  0.2144,  17.6459,  0.4502,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7505, 45, -0.0033,  17.5748,  0.6166,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7506, 129,  0.325,  17.3353,  0.284,  0.45438,  0.54562,  0.00,  0.00, 6, 15, 15, 15
7507, 130,  0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7508, 107,  0.2274,  17.5419,  0.3824,  0.50,  0.24351,  0.25649,  0.00, 0, 6, 15, 15
7509, 106,  0.2144,  17.6459,  0.4502,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7510, 107,  0.2274,  17.5419,  0.3824,  0.50,  0.24351,  0.25649,  0.00, 0, 6, 15, 15
7511, 130,  0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7512, 130,  0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7513, 137,  0.3679,  17.7676,  0.2828,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7514, 106,  0.2144,  17.6459,  0.4502,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7515, 112,  0.5637,  17.7413,  0.0351,  0.50,  0.24266,  0.25734,  0.00, 0, 6, 15, 15
7516, 141,  0.4753,  17.877,  0.1815,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7517, 130,  0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7518, 141,  0.4753,  17.877,  0.1815,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7519, 137,  0.3679,  17.7676,  0.2828,  1.00,  0.00,  0.00,  0.00, 0, 0, 0, 0
7520, 130,  0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7521, 129,  0.325,  17.3353,  0.284,  0.45438,  0.54562,  0.00,  0.00, 6, 15, 15, 15
7522, 101,  0.4845,  17.4052,  0.1884,  0.41099,  0.58901,  0.00,  0.00, 6, 15, 15, 15
7523, 130,  0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7524, 130,  0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7525, 101,  0.4845,  17.4052,  0.1884,  0.41099,  0.58901,  0.00,  0.00, 6, 15, 15, 15
7526, 102,  0.5764,  17.4976,  0.0008,  0.41338,  0.58662,  0.00,  0.00, 6, 15, 15, 15
7527, 102,  0.5764,  17.4976,  0.0008,  0.41338,  0.58662,  0.00,  0.00, 6, 15, 15, 15
7528, 112,  0.5637,  17.7413,  0.0351,  0.50,  0.24266,  0.25734,  0.00, 0, 6, 15, 15
7529, 130,  0.421,  17.6343,  0.2272,  0.50,  0.25339,  0.24661,  0.00, 0, 6, 15, 15
7530, 3243,  3.95653,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 21, 25, 25, 25
7531, 3175,  3.28309,  5.35424, -1.80154,  0.80,  0.20,  0.00,  0.00, 21, 25, 25, 25
7532, 3172,  3.5612,  4.60999, -2.02066,  0.80,  0.20,  0.00,  0.00, 21, 25, 25, 25
7533, 3172,  3.5612,  4.60999, -2.02066,  0.80,  0.20,  0.00,  0.00, 21, 25, 25, 25
7534, 3175,  3.28309,  5.35424, -1.80154,  0.80,  0.20,  0.00,  0.00, 21, 25, 25, 25
7535, 3174,  2.39373,  5.33461, -2.11301,  0.05,  0.855,  0.095,  0.00, 19, 21, 25, 25
7536, 3173,  2.58221,  4.85842, -2.26253,  0.90,  0.10,  0.00,  0.00, 21, 25, 25, 25
7537, 3174,  2.39373,  5.33461, -2.11301,  0.05,  0.855,  0.095,  0.00, 19, 21, 25, 25
7538, 3236,  1.88821,  5.32412, -2.16412,  1.00,  0.00,  0.00,  0.00, 21, 21, 21, 21
7539, 3174,  2.39373,  5.33461, -2.11301,  0.05,  0.855,  0.095,  0.00, 19, 21, 25, 25
7540, 3173,  2.58221,  4.85842, -2.26253,  0.90,  0.10,  0.00,  0.00, 21, 25, 25, 25
7541, 3172,  3.5612,  4.60999, -2.02066,  0.80,  0.20,  0.00,  0.00, 21, 25, 25, 25
7542, 3172,  3.5612,  4.60999, -2.02066,  0.80,  0.20,  0.00,  0.00, 21, 25, 25, 25
7543, 3253,  4.28836,  4.63435, -1.38137,  0.65,  0.35,  0.00,  0.00, 21, 25, 25, 25
7544, 3243,  3.95653,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 21, 25, 25, 25
7545, 3247,  4.11626,  5.29603, -0.33418,  0.475,  0.05,  0.475,  0.00, 21, 24, 25, 25
7546, 3243,  3.95653,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 21, 25, 25, 25
7547, 3253,  4.28836,  4.63435, -1.38137,  0.65,  0.35,  0.00,  0.00, 21, 25, 25, 25
7548, 3243,  3.95653,  5.37186, -1.18265,  0.65,  0.35,  0.00,  0.00, 21, 25, 25, 25
7549, 3247,  4.11626,  5.29603, -0.33418,  0.475,  0.05,  0.475,  0.00, 21, 24, 25, 25
7550, 3248,  3.79353,  6.08698, -0.18448,  0.475,  0.05,  0.475,  0.00, 21, 24, 25, 25
7551, 3253,  4.28836,  4.63435, -1.38137,  0.65,  0.35,  0.00,  0.00, 21, 25, 25, 25
7552, 3246,  4.44127,  4.5252, -0.43833,  0.50,  0.50,  0.00,  0.00, 21, 25, 25, 25
7553, 3247,  4.11626,  5.29603, -0.33418,  0.475,  0.05,  0.475,  0.00, 21, 24, 25, 25
7554, 3276,  3.92417,  4.18846,  0.41464,  0.30,  0.70,  0.00,  0.00, 21, 25, 25, 25
7555, 3245,  3.83005,  4.53281,  0.44781,  0.30,  0.70,  0.00,  0.00, 21, 25, 25, 25
7556, 3246,  4.44127,  4.5252, -0.43833,  0.50,  0.50,  0.00,  0.00, 21, 25, 25, 25
7557, 3245,  3.83005,  4.53281,  0.44781,  0.30,  0.70,  0.00,  0.00, 21, 25, 25, 25
7558, 3276,  3.92417,  4.18846,  0.41464,  0.30,  0.70,  0.00,  0.00, 21, 25, 25, 25
7559, 3275,  3.19245,  4.0065,  1.23352,  0.10,  0.90,  0.00,  0.00, 21, 25, 25, 25
7560, 3912, -2.1544,  15.2087, -1.5019,  0.87025,  0.12975,  0.00,  0.00, 5, 15, 15, 15
7561, 3906, -2.363,  15.2824, -1.4295,  0.92716,  0.07284,  0.00,  0.00, 5, 15, 15, 15
7562, 3896, -2.2149,  15.4695, -1.4312,  0.88762,  0.11238,  0.00,  0.00, 5, 15, 15, 15
7563, 3912, -2.1544,  15.2087, -1.5019,  0.87025,  0.12975,  0.00,  0.00, 5, 15, 15, 15
7564, 3896, -2.2149,  15.4695, -1.4312,  0.88762,  0.11238,  0.00,  0.00, 5, 15, 15, 15
7565, 3966, -2.1406,  15.4374, -1.2945,  0.88013,  0.11987,  0.00,  0.00, 5, 15, 15, 15
7566, 3966, -2.1406,  15.4374, -1.2945,  0.88013,  0.11987,  0.00,  0.00, 5, 15, 15, 15
7567, 4066, -2.123,  15.2352, -1.3667,  0.8716,  0.1284,  0.00,  0.00, 5, 15, 15, 15
7568, 3912, -2.1544,  15.2087, -1.5019,  0.87025,  0.12975,  0.00,  0.00, 5, 15, 15, 15
7569, 3976, -2.3607,  15.0943, -1.3176,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
7570, 3911, -2.3954,  15.1283, -1.4096,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
7571, 3912, -2.1544,  15.2087, -1.5019,  0.87025,  0.12975,  0.00,  0.00, 5, 15, 15, 15
7572, 6713, -2.1544,  15.2087, -1.5019,  0.87025,  0.12975,  0.00,  0.00, 5, 15, 15, 15
7573, 4065, -2.123,  15.2352, -1.3667,  0.8716,  0.1284,  0.00,  0.00, 5, 15, 15, 15
7574, 3976, -2.3607,  15.0943, -1.3176,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
7575, 3912, -2.1544,  15.2087, -1.5019,  0.87025,  0.12975,  0.00,  0.00, 5, 15, 15, 15
7576, 3911, -2.3954,  15.1283, -1.4096,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
7577, 3906, -2.363,  15.2824, -1.4295,  0.92716,  0.07284,  0.00,  0.00, 5, 15, 15, 15
7578, 3911, -2.3954,  15.1283, -1.4096,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
7579, 3976, -2.3607,  15.0943, -1.3176,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
7580, 3975, -2.5234,  14.9741, -1.2587,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
7581, 3975, -2.5234,  14.9741, -1.2587,  1.00,  0.00,  0.00,  0.00, 5, 5, 5, 5
