VTX, IDX, position.x, position.y, position.z, blendWeights.x, blendWeights.y, blendWeights.z, blendWeights.w, blendIndices.x, blendIndices.y, blendIndices.z, blendIndices.w
2391, 668, -4.2041,  10.4809,  0.8965,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2392, 1027, -4.2698,  10.3089,  0.948,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2393, 1181, -4.2702,  10.2805,  0.669,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2394, 1181, -4.2702,  10.2805,  0.669,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2395, 1182, -4.2142,  10.4586,  0.6227,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2396, 668, -4.2041,  10.4809,  0.8965,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2397, 1027, -4.2698,  10.3089,  0.948,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2398, 668, -4.2041,  10.4809,  0.8965,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2399, 669, -4.1563,  10.4647,  1.0513,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2400, 668, -4.2041,  10.4809,  0.8965,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2401, 936, -4.1549,  10.6964,  0.7532,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2402, 671, -4.0763,  10.6512,  0.8675,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2403, 936, -4.1549,  10.6964,  0.7532,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2404, 668, -4.2041,  10.4809,  0.8965,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2405, 1182, -4.2142,  10.4586,  0.6227,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2406, 668, -4.2041,  10.4809,  0.8965,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2407, 671, -4.0763,  10.6512,  0.8675,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2408, 670, -4.0226,  10.5939,  0.9984,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2409, 670, -4.0226,  10.5939,  0.9984,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2410, 669, -4.1563,  10.4647,  1.0513,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2411, 668, -4.2041,  10.4809,  0.8965,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2412, 1182, -4.2142,  10.4586,  0.6227,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2413, 934, -4.1636,  10.6653,  0.5694,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2414, 936, -4.1549,  10.6964,  0.7532,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2415, 936, -4.1549,  10.6964,  0.7532,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2416, 934, -4.1636,  10.6653,  0.5694,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2417, 935, -4.1641,  10.8665,  0.5516,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2418, 934, -4.1636,  10.6653,  0.5694,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2419, 931, -4.2443,  10.6582,  0.3819,  0.05,  0.95,  0.00,  0.00, 15, 16, 16, 16
2420, 930, -4.2622,  10.8426,  0.4086,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2421, 930, -4.2622,  10.8426,  0.4086,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2422, 935, -4.1641,  10.8665,  0.5516,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2423, 934, -4.1636,  10.6653,  0.5694,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2424, 930, -4.2622,  10.8426,  0.4086,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2425, 931, -4.2443,  10.6582,  0.3819,  0.05,  0.95,  0.00,  0.00, 15, 16, 16, 16
2426, 925, -4.3842,  10.6698,  0.3412,  0.05,  0.95,  0.00,  0.00, 15, 16, 16, 16
2427, 927, -4.53,  10.7612,  0.4031,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2428, 925, -4.3842,  10.6698,  0.3412,  0.05,  0.95,  0.00,  0.00, 15, 16, 16, 16
2429, 1178, -4.4344,  10.4872,  0.3592,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2430, 925, -4.3842,  10.6698,  0.3412,  0.05,  0.95,  0.00,  0.00, 15, 16, 16, 16
2431, 926, -4.3756,  10.8519,  0.3578,  0.50,  0.50,  0.00,  0.00, 15, 16, 16, 16
2432, 930, -4.2622,  10.8426,  0.4086,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2433, 927, -4.53,  10.7612,  0.4031,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2434, 926, -4.3756,  10.8519,  0.3578,  0.50,  0.50,  0.00,  0.00, 15, 16, 16, 16
2435, 925, -4.3842,  10.6698,  0.3412,  0.05,  0.95,  0.00,  0.00, 15, 16, 16, 16
2436, 935, -4.1641,  10.8665,  0.5516,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2437, 930, -4.2622,  10.8426,  0.4086,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2438, 928, -4.2509,  10.989,  0.403,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2439, 928, -4.2509,  10.989,  0.403,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2440, 930, -4.2622,  10.8426,  0.4086,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2441, 926, -4.3756,  10.8519,  0.3578,  0.50,  0.50,  0.00,  0.00, 15, 16, 16, 16
2442, 647,  4.671,  10.2897,  0.4632,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2443, 645,  4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2444, 661,  4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2445, 660,  4.3115,  10.714,  1.4476,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2446, 661,  4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2447, 645,  4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2448, 645,  4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2449, 656,  4.4602,  10.6418,  1.4694,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2450, 660,  4.3115,  10.714,  1.4476,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2451, 655,  4.729,  10.5201,  1.4543,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2452, 656,  4.4602,  10.6418,  1.4694,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2453, 645,  4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2454, 654,  5.0143,  10.3575,  1.2934,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2455, 655,  4.729,  10.5201,  1.4543,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2456, 645,  4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2457, 643,  5.1392,  10.2443,  1.1332,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2458, 654,  5.0143,  10.3575,  1.2934,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2459, 645,  4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2460, 647,  4.671,  10.2897,  0.4632,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2461, 646,  4.9037,  10.2284,  0.6205,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2462, 645,  4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2463, 646,  4.9037,  10.2284,  0.6205,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2464, 644,  5.0939,  10.2247,  0.9137,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2465, 645,  4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2466, 645,  4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2467, 644,  5.0939,  10.2247,  0.9137,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2468, 643,  5.1392,  10.2443,  1.1332,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2469, 661,  4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2470, 662,  4.532,  10.3458,  0.3952,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2471, 647,  4.671,  10.2897,  0.4632,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2472, 661,  4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2473, 650,  4.3425,  10.7889,  0.8181,  0.25,  0.75,  0.00,  0.00, 32, 33, 33, 33
2474, 651,  4.446,  10.6245,  0.3493,  0.25,  0.75,  0.00,  0.00, 32, 33, 33, 33
2475, 661,  4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2476, 658,  4.2414,  10.9494,  1.2759,  0.33385,  0.25,  0.41615,  0.00, 17, 32, 33, 33
2477, 650,  4.3425,  10.7889,  0.8181,  0.25,  0.75,  0.00,  0.00, 32, 33, 33, 33
2478, 661,  4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2479, 651,  4.446,  10.6245,  0.3493,  0.25,  0.75,  0.00,  0.00, 32, 33, 33, 33
2480, 662,  4.532,  10.3458,  0.3952,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2481, 661,  4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2482, 660,  4.3115,  10.714,  1.4476,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2483, 658,  4.2414,  10.9494,  1.2759,  0.33385,  0.25,  0.41615,  0.00, 17, 32, 33, 33
2484, 313, -5.0939,  10.2247,  0.9137,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2485, 314, -4.9037,  10.2284,  0.6205,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2486, 312, -4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2487, 313, -5.0939,  10.2247,  0.9137,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2488, 312, -4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2489, 311, -5.1392,  10.2443,  1.1332,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2490, 314, -4.9037,  10.2284,  0.6205,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2491, 315, -4.671,  10.2897,  0.4632,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2492, 312, -4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2493, 328, -4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2494, 312, -4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2495, 315, -4.671,  10.2897,  0.4632,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2496, 329, -4.3115,  10.714,  1.4476,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2497, 324, -4.4602,  10.6418,  1.4694,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2498, 312, -4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2499, 312, -4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2500, 328, -4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2501, 329, -4.3115,  10.714,  1.4476,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2502, 324, -4.4602,  10.6418,  1.4694,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2503, 323, -4.729,  10.5201,  1.4543,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2504, 312, -4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2505, 323, -4.729,  10.5201,  1.4543,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2506, 322, -5.0143,  10.3575,  1.2934,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2507, 312, -4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2508, 322, -5.0143,  10.3575,  1.2934,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2509, 311, -5.1392,  10.2443,  1.1332,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2510, 312, -4.9377,  10.5283,  1.0008,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2511, 315, -4.671,  10.2897,  0.4632,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2512, 330, -4.532,  10.3458,  0.3952,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2513, 328, -4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2514, 318, -4.3425,  10.7889,  0.8181,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2515, 328, -4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2516, 317, -4.446,  10.6245,  0.3493,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2517, 325, -4.2414,  10.9494,  1.2759,  0.33385,  0.25,  0.41615,  0.00, 0, 15, 16, 16
2518, 328, -4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2519, 318, -4.3425,  10.7889,  0.8181,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2520, 317, -4.446,  10.6245,  0.3493,  0.25,  0.75,  0.00,  0.00, 15, 16, 16, 16
2521, 328, -4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2522, 330, -4.532,  10.3458,  0.3952,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2523, 329, -4.3115,  10.714,  1.4476,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2524, 328, -4.7946,  10.7258,  0.9082,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2525, 325, -4.2414,  10.9494,  1.2759,  0.33385,  0.25,  0.41615,  0.00, 0, 15, 16, 16
2526, 1318,  4.1071,  9.4706,  1.6926,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2527, 1285,  4.0878,  9.4129,  1.7165,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2528, 1286,  4.0792,  9.4353,  1.7616,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2529, 1284,  4.1067,  9.3671,  1.7463,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2530, 1287,  4.0976,  9.4238,  1.8013,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2531, 1286,  4.0792,  9.4353,  1.7616,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2532, 1286,  4.0792,  9.4353,  1.7616,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2533, 1285,  4.0878,  9.4129,  1.7165,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2534, 1284,  4.1067,  9.3671,  1.7463,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2535, 1284,  4.1067,  9.3671,  1.7463,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2536, 1285,  4.0878,  9.4129,  1.7165,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2537, 1290,  4.1199,  9.3956,  1.6828,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2538, 1290,  4.1199,  9.3956,  1.6828,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2539, 1291,  4.1547,  9.3699,  1.6875,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2540, 1284,  4.1067,  9.3671,  1.7463,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2541, 1288,  4.2019,  9.4289,  1.658,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2542, 1291,  4.1547,  9.3699,  1.6875,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2543, 1290,  4.1199,  9.3956,  1.6828,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2544, 1290,  4.1199,  9.3956,  1.6828,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2545, 1289,  4.1469,  9.4526,  1.6512,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2546, 1288,  4.2019,  9.4289,  1.658,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2547, 1288,  4.2019,  9.4289,  1.658,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2548, 1289,  4.1469,  9.4526,  1.6512,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2549, 1374,  4.2067,  9.5595,  1.6033,  0.25,  0.75,  0.00,  0.00, 21, 22, 22, 22
2550, 1374,  4.2067,  9.5595,  1.6033,  0.25,  0.75,  0.00,  0.00, 21, 22, 22, 22
2551, 1373,  4.2676,  9.5236,  1.604,  0.35,  0.65,  0.00,  0.00, 21, 22, 22, 22
2552, 1288,  4.2019,  9.4289,  1.658,  1.00,  0.00,  0.00,  0.00, 22, 22, 22, 22
2553, 1542,  4.3129,  11.3696,  0.9641,  0.75,  0.25,  0.00,  0.00, 32, 33, 33, 33
2554, 1777,  4.1568,  11.3157,  0.9254,  0.90,  0.10,  0.00,  0.00, 32, 33, 33, 33
2555, 1550,  4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 32, 33, 33, 33
2556, 1550,  4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 32, 33, 33, 33
2557, 1777,  4.1568,  11.3157,  0.9254,  0.90,  0.10,  0.00,  0.00, 32, 33, 33, 33
2558, 1776,  4.0895,  11.249,  0.7959,  0.90,  0.10,  0.00,  0.00, 32, 33, 33, 33
2559, 1776,  4.0895,  11.249,  0.7959,  0.90,  0.10,  0.00,  0.00, 32, 33, 33, 33
2560, 1553,  4.1138,  11.1308,  0.8359,  0.75,  0.25,  0.00,  0.00, 32, 33, 33, 33
2561, 1550,  4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 32, 33, 33, 33
2562, 1550,  4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 32, 33, 33, 33
2563, 1553,  4.1138,  11.1308,  0.8359,  0.75,  0.25,  0.00,  0.00, 32, 33, 33, 33
2564, 1552,  4.1035,  11.0301,  0.897,  0.25041,  0.74959,  0.00,  0.00, 32, 33, 33, 33
2565, 1552,  4.1035,  11.0301,  0.897,  0.25041,  0.74959,  0.00,  0.00, 32, 33, 33, 33
2566, 1556,  4.0363,  10.9669,  0.981,  0.20,  0.80,  0.00,  0.00, 32, 33, 33, 33
2567, 1548,  4.1478,  11.0199,  1.0949,  0.31648,  0.68352,  0.00,  0.00, 32, 33, 33, 33
2568, 1548,  4.1478,  11.0199,  1.0949,  0.31648,  0.68352,  0.00,  0.00, 32, 33, 33, 33
2569, 1556,  4.0363,  10.9669,  0.981,  0.20,  0.80,  0.00,  0.00, 32, 33, 33, 33
2570, 1555,  3.9797,  10.9039,  1.1014,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2571, 1555,  3.9797,  10.9039,  1.1014,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2572, 1544,  4.1278,  10.9837,  1.2089,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2573, 1548,  4.1478,  11.0199,  1.0949,  0.31648,  0.68352,  0.00,  0.00, 32, 33, 33, 33
2574, 1544,  4.1278,  10.9837,  1.2089,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2575, 1555,  3.9797,  10.9039,  1.1014,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2576, 1554,  3.9558,  10.8279,  1.2195,  0.54198,  0.45802,  0.00,  0.00, 17, 33, 33, 33
2577, 1554,  3.9558,  10.8279,  1.2195,  0.54198,  0.45802,  0.00,  0.00, 17, 33, 33, 33
2578, 1547,  4.1003,  10.918,  1.3372,  0.25,  0.75,  0.00,  0.00, 17, 33, 33, 33
2579, 1544,  4.1278,  10.9837,  1.2089,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2580, 1544,  4.1278,  10.9837,  1.2089,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2581, 1547,  4.1003,  10.918,  1.3372,  0.25,  0.75,  0.00,  0.00, 17, 33, 33, 33
2582, 1546,  4.2626,  10.8598,  1.3493,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2583, 1547,  4.1003,  10.918,  1.3372,  0.25,  0.75,  0.00,  0.00, 17, 33, 33, 33
2584, 1554,  3.9558,  10.8279,  1.2195,  0.54198,  0.45802,  0.00,  0.00, 17, 33, 33, 33
2585, 1480,  3.9481,  10.7557,  1.3123,  0.82168,  0.17832,  0.00,  0.00, 17, 33, 33, 33
2586, 1483,  4.2486,  10.7623,  1.4443,  0.30681,  0.20507,  0.48812,  0.00, 17, 18, 33, 33
2587, 1546,  4.2626,  10.8598,  1.3493,  1.00,  0.00,  0.00,  0.00, 33, 33, 33, 33
2588, 1547,  4.1003,  10.918,  1.3372,  0.25,  0.75,  0.00,  0.00, 17, 33, 33, 33
2589, 1547,  4.1003,  10.918,  1.3372,  0.25,  0.75,  0.00,  0.00, 17, 33, 33, 33
2590, 1481,  4.087,  10.8394,  1.426,  0.64099,  0.35901,  0.00,  0.00, 17, 33, 33, 33
2591, 1483,  4.2486,  10.7623,  1.4443,  0.30681,  0.20507,  0.48812,  0.00, 17, 18, 33, 33
2592, 1480,  3.9481,  10.7557,  1.3123,  0.82168,  0.17832,  0.00,  0.00, 17, 33, 33, 33
2593, 1481,  4.087,  10.8394,  1.426,  0.64099,  0.35901,  0.00,  0.00, 17, 33, 33, 33
2594, 1547,  4.1003,  10.918,  1.3372,  0.25,  0.75,  0.00,  0.00, 17, 33, 33, 33
2595, 968, -3.9797,  10.9039,  1.1014,  1.00,  0.00,  0.00,  0.00, 16, 16, 16, 16
2596, 970, -4.0363,  10.9669,  0.981,  0.20,  0.80,  0.00,  0.00, 15, 16, 16, 16
2597, 962, -4.1478,  11.0199,  1.0949,  0.31648,  0.68352,  0.00,  0.00, 15, 16, 16, 16
2598, 962, -4.1478,  11.0199,  1.0949,  0.31648,  0.68352,  0.00,  0.00, 15, 16, 16, 16
2599, 970, -4.0363,  10.9669,  0.981,  0.20,  0.80,  0.00,  0.00, 15, 16, 16, 16
2600, 966, -4.1035,  11.0301,  0.897,  0.25041,  0.74959,  0.00,  0.00, 15, 16, 16, 16
2601, 963, -4.2267,  11.0318,  1.1136,  0.29158,  0.70842,  0.00,  0.00, 15, 16, 16, 16
2602, 962, -4.1478,  11.0199,  1.0949,  0.31648,  0.68352,  0.00,  0.00, 15, 16, 16, 16
2603, 967, -4.1977,  11.097,  1.0283,  0.50,  0.50,  0.00,  0.00, 15, 16, 16, 16
2604, 966, -4.1035,  11.0301,  0.897,  0.25041,  0.74959,  0.00,  0.00, 15, 16, 16, 16
2605, 967, -4.1977,  11.097,  1.0283,  0.50,  0.50,  0.00,  0.00, 15, 16, 16, 16
2606, 962, -4.1478,  11.0199,  1.0949,  0.31648,  0.68352,  0.00,  0.00, 15, 16, 16, 16
2607, 964, -4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2608, 967, -4.1977,  11.097,  1.0283,  0.50,  0.50,  0.00,  0.00, 15, 16, 16, 16
2609, 966, -4.1035,  11.0301,  0.897,  0.25041,  0.74959,  0.00,  0.00, 15, 16, 16, 16
2610, 966, -4.1035,  11.0301,  0.897,  0.25041,  0.74959,  0.00,  0.00, 15, 16, 16, 16
2611, 965, -4.1138,  11.1308,  0.8359,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2612, 964, -4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2613, 963, -4.2267,  11.0318,  1.1136,  0.29158,  0.70842,  0.00,  0.00, 15, 16, 16, 16
2614, 967, -4.1977,  11.097,  1.0283,  0.50,  0.50,  0.00,  0.00, 15, 16, 16, 16
2615, 957, -4.3433,  11.0396,  1.1227,  0.25589,  0.74411,  0.00,  0.00, 15, 16, 16, 16
2616, 967, -4.1977,  11.097,  1.0283,  0.50,  0.50,  0.00,  0.00, 15, 16, 16, 16
2617, 964, -4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2618, 956, -4.3434,  11.2439,  1.0063,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2619, 956, -4.3434,  11.2439,  1.0063,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2620, 957, -4.3433,  11.0396,  1.1227,  0.25589,  0.74411,  0.00,  0.00, 15, 16, 16, 16
2621, 967, -4.1977,  11.097,  1.0283,  0.50,  0.50,  0.00,  0.00, 15, 16, 16, 16
2622, 964, -4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2623, 1190, -4.1568,  11.3157,  0.9254,  0.90,  0.10,  0.00,  0.00, 15, 16, 16, 16
2624, 955, -4.3129,  11.3696,  0.9641,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2625, 955, -4.3129,  11.3696,  0.9641,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2626, 956, -4.3434,  11.2439,  1.0063,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2627, 964, -4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2628, 964, -4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2629, 965, -4.1138,  11.1308,  0.8359,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2630, 1191, -4.0895,  11.249,  0.7959,  0.90,  0.10,  0.00,  0.00, 15, 16, 16, 16
2631, 1191, -4.0895,  11.249,  0.7959,  0.90,  0.10,  0.00,  0.00, 15, 16, 16, 16
2632, 1190, -4.1568,  11.3157,  0.9254,  0.90,  0.10,  0.00,  0.00, 15, 16, 16, 16
2633, 964, -4.181,  11.2056,  0.9719,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2634, 957, -4.3433,  11.0396,  1.1227,  0.25589,  0.74411,  0.00,  0.00, 15, 16, 16, 16
2635, 956, -4.3434,  11.2439,  1.0063,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2636, 953, -4.5039,  11.2246,  0.9631,  0.75,  0.25,  0.00,  0.00, 15, 16, 16, 16
2637, 450,  3.567,  12.857,  0.9224,  1.00,  0.00,  0.00,  0.00, 32, 32, 32, 32
